X--Trace 1::[interactive: TIME],Y--Trace 1::[PR4: I(C1)]
0,0
0.0000015625,3.0655573499127624e-8
0.0000016500172757397668,3.2468794027027966e-8
0.0000018250518272193,3.628756551003387e-8
0.0000021751209301783666,4.507898933590483e-8
0.0000028752591360964993,6.727633854216101e-8
0.000004275535547932765,1.3012084483405417e-7
0.000006855133797791839,3.102407108734782e-7
0.000010334271051941698,6.851223995449874e-7
0.00001581473864470645,0.0000015823745792405981
0.000023657792557117748,0.0000035171865094714302
0.000035768357719886346,0.000008002267156485762
0.00005361090664735699,0.00001789715904043872
0.00008082696584718091,0.000040439132232172406
0.00012148708898995309,0.00009053822484781758
0.00018335679759155506,0.0002031723606339627
0.0002770159210811859,0.00045188648251523786
0.000421297893449227,0.0009962538767159669
0.000577547893449227,0.0017616422885841645
0.000733797893449227,0.0026468240202512086
0.0008900478934492271,0.0035802112916330005
0.001046297893449227,0.004487670161494114
0.001202547893449227,0.005296315121760353
0.0013587978934492268,0.005938179140647981
0.0015150478934492268,0.006353603539586054
0.0016712978934492267,0.006494206074399553
0.0018275478934492266,0.006325305044167994
0.0019837978934492267,0.00582770134640543
0.002140047893449227,0.004998748138172318
0.002296297893449227,0.003852668020945393
0.002452547893449227,0.0024201092263216152
0.0026087978934492273,0.0007469638832829882
0.0027650478934492274,-0.0011074981526438673
0.0029212978934492276,-0.003073098424674607
0.0030775478934492277,-0.005071715954180122
0.003233797893449228,-0.0070206241909465976
0.003390047893449228,-0.008836057869607214
0.003546297893449228,-0.010436859687697787
0.0037025478934492283,-0.011748053693808075
0.0038587978934492284,-0.012704195431296902
0.0040150478934492285,-0.013252358072297622
0.004171297893449229,-0.013354628610732323
0.004327547893449229,-0.01299000805438115
0.004483797893449229,-0.012155633661920733
0.004640047893449229,-0.010867268644936801
0.004796297893449229,-0.009159034305532127
0.004952547893449229,-0.007082390133075569
0.0051087978934492295,-0.004704397728074256
0.00526504789344923,-0.0021053333569691626
0.00542129789344923,0.0006242596738987669
0.00557754789344923,0.0033869648447982584
0.00573379789344923,0.006082200168336879
0.00589004789344923,0.008610094485384707
0.00604629789344923,0.010875379584727746
0.0062025478934492305,0.012791144085419981
0.006358797893449231,0.014282299765876694
0.006515047893449231,0.015288621667472219
0.006671297893449231,0.015767239431244064
0.006827547893449231,0.015694478318359642
0.006983797893449231,0.015066973402458168
0.007140047893449231,0.013902008530901407
0.0072962978934492315,0.012237061738196407
0.007452547893449232,0.010128569686551663
0.007608797893449232,0.007649954201703706
0.007765047893449232,0.004888982877399759
0.007921297893449232,0.0019445619106130026
0.008077547893449232,-0.0010769182223577325
0.008233797893449232,-0.004065545811022819
0.008390047893449232,-0.0069120087330443725
0.008546297893449233,-0.009511715420691107
0.008702547893449233,-0.011768757736768803
0.008858797893449233,-0.0135995630461897
0.009015047893449233,-0.014936094210173237
0.009171297893449233,-0.015728473159190404
0.009327547893449233,-0.015946925473530417
0.009483797893449233,-0.015582969184048993
0.009640047893449234,-0.014649799811458905
0.009796297893449234,-0.013181854383700741
0.009952547893449234,-0.011233568625443231
0.010108797893449234,-0.008877372489860712
0.010265047893449234,-0.006200998505807489
0.010421297893449234,-0.0033042039118035427
0.010577547893449234,-0.0002950302171568671
0.010733797893449235,0.0027142582081718337
0.010890047893449235,0.005611402357550165
0.011046297893449235,0.008288382808129127
0.011202547893449235,0.010645498620173412
0.011358797893449235,0.012595135284227097
0.011515047893449235,0.014065077747415486
0.011671297893449235,0.015001241747220777
0.011827547893449235,0.015369718758445911
0.011983797893449236,0.015158055974188983
0.012140047893449236,0.014375721895963565
0.012296297893449236,0.013053739185449543
0.012452547893449236,0.01124349823981127
0.012608797893449236,0.009014796274128677
0.012765047893449236,0.006453176326174589
0.012921297893449236,0.003656667402562014
0.013077547893449237,0.0007320499310730826
0.013233797893449237,-0.002209211110810033
0.013390047893449237,-0.005055210257598785
0.013546297893449237,-0.0076978608447679005
0.013702547893449237,-0.010037006931835171
0.013858797893449237,-0.011984230862463066
0.014015047893449237,-0.0134662110750276
0.014171297893449238,-0.014427501959327108
0.014327547893449238,-0.014832629652232308
0.014483797893449238,-0.014667423831478473
0.014640047893449238,-0.01393953480036982
0.014796297893449238,-0.01267811633680471
0.014952547893449238,-0.010932686712593205
0.015108797893449238,-0.008771211749221198
0.015265047893449239,-0.006277483557548593
0.015421297893449239,-0.0035478955691126395
0.015577547893449239,-0.0006877375714795094
0.01573379789344924,0.00219284717703762
0.01589004789344924,0.004983087761658111
0.01604629789344924,0.007575832388735672
0.01620254789344924,0.009871653397009152
0.01635879789344924,0.011782653248305835
0.01651504789344924,0.01323582574846378
0.01667129789344924,0.01417584384225086
0.01682754789344924,0.01456716735120132
0.01698379789344924,0.014395390135320252
0.01714004789344924,0.013667775356376578
0.01729629789344924,0.01241295868146506
0.01745254789344924,0.010679831194696131
0.01760879789344924,0.008535645256832283
0.01776504789344924,0.006063416359548133
0.01792129789344924,0.0033587210188281962
0.01807754789344924,0.000526013904781083
0.01823379789344924,-0.0023253941755386155
0.01839004789344924,-0.005085542846452103
0.01854629789344924,-0.0076480516457624395
0.01870254789344924,-0.009914209949180124
0.01885879789344924,-0.011796770270191825
0.019015047893449242,-0.013223299303485453
0.019171297893449242,-0.014138958105576561
0.019327547893449242,-0.014508604767823247
0.019483797893449242,-0.01431813899051853
0.019640047893449242,-0.013575037111056842
0.019796297893449243,-0.012308057254501119
0.019952547893449243,-0.010566126165817848
0.020108797893449243,-0.008416450724498273
0.020265047893449243,-0.005941926926500734
0.020421297893449243,-0.003237946101449958
0.020577547893449243,-0.000408721278527353
0.020733797893449243,0.0024367249662936687
0.020890047893449244,0.005188756863208923
0.021046297893449244,0.007741344629236878
0.021202547893449244,0.009996144252164156
0.021358797893449244,0.011866281035749885
0.021515047893449244,0.013279691473318232
0.021671297893449244,0.01418189501386986
0.021827547893449244,0.014538089215993446
0.021983797893449245,0.014334487806975538
0.022140047893449245,0.01357885027723093
0.022296297893449245,0.012300182724485683
0.022452547893449245,0.010547621523304268
0.022608797893449245,0.0083885428090687
0.022765047893449245,0.005905970524157707
0.022921297893449245,0.003195382734278716
0.023077547893449245,0.00036103904871493016
0.023233797893449246,-0.002488029618890484
0.023390047893449246,-0.005242214739676185
0.023546297893449246,-0.007795546054431746
0.023702547893449246,-0.010049767554021231
0.023858797893449246,-0.011918116840123399
0.024015047893449246,-0.013328662559642273
0.024171297893449246,-0.014227071599650391
0.024327547893449247,-0.014578699654791813
0.024483797893449247,-0.014369924792824547
0.024640047893449247,-0.0136086727464443
