X--Trace 1::[interactive: TIME],Y--Trace 1::[PR4: I(C1)]
0,0
0.000005208333333333333,1.0199693824625157e-7
0.000005500193874332147,1.0803280357771305e-7
0.000006083914956329775,1.2074491963642388e-7
0.000007251357120325031,1.500103266419567e-7
0.000009586241448315544,2.2389444335085762e-7
0.000014256010104296567,4.329842989117158e-7
0.00002286245901034827,0.0000010319403203401802
0.00003447819505752366,0.0000022775674140223906
0.00005279423822950513,0.000005254847265575852
0.00007905149368711028,0.000011663112022157697
0.00011970297171889593,0.00002647260157796145
0.0001798524080789911,0.00005898744434983623
0.000272239637148305,0.00013244175222745382
0.00041191236570322786,0.00029331211639029324
0.0006289942795256539,0.0006450112078368119
0.0009714738976343644,0.0013785463794960665
0.0014923072309676977,0.0026473583882076763
0.002013140564301031,0.0037583534978410326
0.002533973897634364,0.00439223558787474
0.0030548072309676973,0.004383497657962209
0.0035756405643010305,0.003729298130118283
0.004096473897634364,0.0025602987583574696
0.004617307230967697,0.0010881223369719737
0.005138140564301031,-0.0004538235165809823
0.005658973897634364,-0.0018615589182362211
0.006179807230967697,-0.002994160603636381
0.00670064056430103,-0.003786251562058698
0.0072214738976343635,-0.0042413380159085304
0.007742307230967697,-0.004411859551597128
0.00826314056430103,-0.004373518548592879
0.008783973897634363,-0.004201066418164765
0.009304807230967696,-0.003950790144489501
0.00982564056430103,-0.003652238748058168
0.010346473897634363,-0.0033090369477149087
0.010867307230967696,-0.0029065614502745626
0.01138814056430103,-0.0024231400162480106
0.011908973897634362,-0.0018413210649403317
0.012429807230967696,-0.0011564611030986903
0.012950640564301029,-0.0003810551535196162
0.013471473897634362,0.00045547800142397947
0.013992307230967695,0.0013107627789899594
0.014513140564301029,0.0021357170144830654
0.015033973897634362,0.0028814106681684425
0.015554807230967695,0.003505067280933058
0.016075640564301028,0.003974229481473136
0.016596473897634363,0.004268705176252745
0.017117307230967698,0.0043804576030480906
0.017638140564301033,0.0043119885584876295
0.018158973897634368,0.004073938949186148
0.018679807230967703,0.0036826025088390535
0.019200640564301038,0.003157869486980879
0.019721473897634373,0.002521862475539127
0.020242307230967708,0.001798272115606121
0.020763140564301043,0.0010122053456358524
0.021283973897634378,0.00019025572833290295
0.021804807230967713,-0.0006395013438107817
0.022325640564301048,-0.001447814788394851
0.022846473897634383,-0.002204975408109993
0.023367307230967718,-0.002881929761189566
0.023888140564301052,-0.003451671508537471
0.024408973897634387,-0.003890728743851946
0.024929807230967722,-0.00418055040725347
0.025450640564301057,-0.00430862123250624
0.025971473897634392,-0.004269189250478667
0.026492307230967727,-0.004063555865012275
0.027013140564301062,-0.003699940310507438
0.027533973897634397,-0.0031929766637404464
0.028054807230967732,-0.002562927194935746
0.028575640564301067,-0.001834701143256531
0.029096473897634402,-0.0010367577695813038
0.029617307230967737,-0.00019995381005604275
0.030138140564301072,0.0006436246166249973
0.030658973897634407,0.0014618214180170705
0.031179807230967742,0.002223545529455642
0.03170064056430107,0.0028998665910412403
0.032221473897634405,0.003465051292249323
0.032742307230967736,0.003897512485993888
0.03326314056430107,0.004180635865674827
0.0337839738976344,0.004303445073711682
0.03430480723096773,0.004261067231945467
0.03482564056430106,0.004054967391659125
0.035346473897634394,0.003692931453790853
0.035867307230967725,0.0031887910666152175
0.03638814056430106,0.0025618989004951723
0.03690897389763439,0.0018363766789580363
0.03742980723096772,0.0010401700100199662
0.03795064056430105,0.00020395261552833867
0.03847147389763438,-0.0006400721932942957
0.038992307230967714,-0.0014594227168503397
0.039513140564301046,-0.0022225928989469523
0.04003397389763438,-0.0029002613994264376
0.04055480723096771,-0.003466411248584758
0.04107564056430104,-0.003899319861276785
0.04159647389763437,-0.004182384161971905
0.0421173072309677,-0.004304751268545184
0.042638140564301034,-0.004261731665540812
0.043158973897634366,-0.0040549791178142855
0.0436798072309677,-0.0036924296974373497
0.04420064056430103,-0.0031880010563469004
0.04472147389763436,-0.0025610621755808244
0.04524230723096769,-0.0018356928524251364
0.04576314056430102,-0.0010397606840981182
0.046283973897634355,-0.0002038508047396124
0.046804807230967686,0.0006399102811198002
0.04732564056430102,0.0014590910691728103
0.04784647389763435,0.002222203506020988
0.04836730723096768,0.0028999149831894734
0.04888814056430101,0.0034661769057253876
0.049408973897634344,0.0038992262921882775
0.049929807230967675,0.004182421953165543
0.05045064056430101,0.0043048833090109755
0.05097147389763434,0.004261907570402601
0.05149230723096767,0.004055149522276782
0.052013140564301,0.0036925572126591403
0.05253397389763433,0.003188066132117258
0.053054807230967664,0.0025610636494378183
0.053575640564300996,0.0018356442158957691
0.05409647389763433,0.0010396838424672926
0.05461730723096766,0.00020376928815140673
0.05513814056430099,-0.0006399769987619017
0.05565897389763432,-0.0014591310979462633
0.05617980723096765,-0.0022222135836625157
0.056700640564300984,-0.0028998993383570447
0.057221473897634316,-0.0034661446721947937
0.05774230723096765,-0.0038991883744701715
0.05826314056430098,-0.004182388172503045
0.05878397389763431,-0.004304860415039337
0.05930480723096764,-0.004261898380517985
0.05982564056430097,-0.004055153138453895
0.060346473897634305,-0.0036925700324171532
0.060867307230967636,-0.0031880832520969522
0.06138814056430097,-0.0025610802584371747
0.0619089738976343,-0.001835656664232221
0.06242980723096763,-0.0010396902158894194
0.06295064056430097,-0.00020376946404703465
0.0634714738976343,0.0006399817130542454
0.06399230723096763,0.001459138571987127
0.06451314056430096,0.0022222215252230646
0.0650339738976343,0.0028999058476139976
0.06555480723096763,0.003466148586607272
0.06607564056430096,0.0038991893717481227
0.06659647389763429,0.004182386660936293
0.06711730723096762,0.0043048572822417044
0.06763814056430095,0.004261894688254549
0.06815897389763428,0.004055149844371284
0.06867980723096762,0.0036925677958372346
0.06920064056430095,0.0031880823495746896
0.06972147389763428,0.002561080604343323
0.07024230723096761,0.0018356579088707739
0.07076314056430094,0.001039691882079489
0.07128397389763427,0.00020377108288194496
0.0718048072309676,-0.0006399804978316033
0.07232564056430094,-0.0014591379478042662
0.07284647389763427,-0.002222221504937638
0.0733673072309676,-0.002899906304549067
0.07388814056430093,-0.003466149313565405
0.07440897389763426,-0.003899190145429722
0.0749298072309676,-0.004182387296001223
0.07545064056430092,-0.004304857665024333
0.07597147389763426,-0.004261894786920892
0.07649230723096759,-0.004055149698339264
0.07701314056430092,-0.0036925674913631766
0.07753397389763425,-0.0031880819900410966
0.07805480723096758,-0.0025610802831273257
0.07857564056430091,-0.001835657690375754
0.07909647389763425,-0.001039691793450404
0.07961730723096758,-0.00020377111595781166
0.08013814056430091,0.0006399803769953135
0.08065897389763424,0.0014591377856449888
0.08117980723096757,0.002222221347155316
0.0817006405643009,0.00289990618591874
0.08222147389763423,0.003466149252437846
0.08274230723096757,0.003899190143146497
0.0832631405643009,0.004182387340288227
0.08378397389763423,0.004304857735730675
0.08430480723096756,0.0042618948622938045
0.08482564056430089,0.004055149760297779
0.08534647389763422,0.0036925675287940163
0.08586730723096755,0.003188081999800455
0.08638814056430089,0.0025610802690204226
0.08690897389763422,0.0018356576607846562
0.08742980723096755,0.001039691758441204
0.08795064056430088,0.00020377108463536442
0.08847147389763421,-0.0006399803983400988
0.08899230723096754,-0.0014591377943478801
0.08951314056430087,-0.002222221343993728
0.0900339738976342,-0.0028999061741875136
0.09055480723096754,-0.003466149236656071
0.09107564056430087,-0.0038991901277680937
0.0915964738976342,-0.004182387328707637
0.09211730723096753,-0.004304857729744527
0.09263814056430086,-0.004261894862041468
0.0931589738976342,-0.004055149764590024
0.09367980723096753,-0.003692567535671095
0.09420064056430086,-0.003188082007143339
0.09472147389763419,-0.0025610802750652218
0.09524230723096752,-0.0018356576644448222
0.09576314056430085,-0.0010396917594063487
0.09628397389763418,-0.00020377108327277078
0.09680480723096752,0.0006399804012159117
0.09732564056430085,0.0014591377977567926
0.09784647389763418,0.002222221347047979
0.09836730723096751,0.002899906176272622
0.09888814056430084,0.0034661492375105676
0.09940897389763417,0.0038991901274659903
0.0999298072309675,0.00418238732756875
0.10045064056430084,0.004304857728208627
0.10097147389763417,0.004261894860542628
0.1014923072309675,0.004055149763459572
0.10201314056430083,0.003692567535084926
0.10253397389763416,0.003188082007115875
0.1030548072309675,0.0025610802754812223
0.10357564056430082,0.001835657665113735
0.10409647389763416,0.0010396917601217257
0.10461730723096749,0.0002037710838625477
0.10513814056430082,-0.0006399804008579636
0.10565897389763415,-0.0014591377976613208
0.10617980723096748,-0.0022222213471795546
0.10670064056430081,-0.002899906176552085
0.10722147389763415,-0.0034661492378424874
0.10774230723096748,-0.0038991901277637855
0.10826314056430081,-0.004182387327772409
0.10878397389763414,-0.004304857728292514
0.10930480723096747,-0.004261894860513782
0.1098256405643008,-0.0040551497633490325
0.11034647389763413,-0.0036925675349354873
0.11086730723096747,-0.0031880820069698336
0.1113881405643008,-0.002561080275370925
0.11190897389763413,-0.0018356576650563798
0.11242980723096746,-0.00103969176011881
0.11295064056430079,-0.00020377108390290085
0.11347147389763412,0.0006399804007928738
0.11399230723096745,0.0014591377975916031
0.11451314056430079,0.0022222213471219847
0.11503397389763412,0.0028999061765170595
0.11555480723096745,0.0034661492378330137
0.11607564056430078,0.003899190127776473
0.11659647389763411,0.004182387327799541
0.11711730723096744,0.004304857728324801
0.11763814056430077,0.004261894860542819
0.1181589738976341,0.0040551497633689515
0.11867980723096744,0.0036925675349437585
0.11920064056430077,0.003188082006967131
0.1197214738976341,0.002561080275360253
0.12024230723096743,0.0018356576650418958
0.12076314056430076,0.0010396917601046322
0.1212839738976341,0.00020377108389217679
0.12180480723096743,-0.0006399804007984583
0.12232564056430076,-0.0014591377975918928
0.12284647389763409,-0.002222221347118052
0.12336730723096742,-0.002899906176510714
0.12388814056430075,-0.0034661492378262023
0.12440897389763408,-0.0038991901277708367
0.12492980723096742,-0.004182387327796099
0.12545064056430075,-0.004304857728323847
0.12597147389763408,-0.004261894860544021
0.1264923072309674,-0.004055149763371592
0.12701314056430074,-0.003692567534946934
0.12753397389763407,-0.003188082006970015
0.1280548072309674,-0.002561080275362255
0.12857564056430074,-0.0018356576650427562
0.12909647389763407,-0.0010396917601044223
0.1296173072309674,-0.00020377108389118322
0.13013814056430073,0.0006399804007998066
0.13065897389763406,0.0014591377975932377
0.1311798072309674,0.002222221347119062
0.13170064056430072,0.002899906176511226
0.13222147389763406,0.0034661492378262244
0.1327423072309674,0.00389919012777046
0.13326314056430072,0.004182387327795486
0.13378397389763405,0.004304857728323204
0.13430480723096738,0.004261894860543489
0.1348256405643007,0.00405514976337124
0.13534647389763405,0.0036925675349468168
